time,pow_000,pow_001,pow_002,pow_003,pow_004,pow_005,pow_006,ws_000,wd_000,ws_001,wd_001,ws_002,wd_002,ws_003,wd_003,ws_004,wd_004,ws_005,wd_005,ws_006,wd_006
2020-02-17 21:10:00,1930331.087,1785924.339,1681849.847,1618586.982,1736979.207,1620991.106,1517133.305,10.511,239.499,10.279,239.509,9.643,240.905,9.543,238.084,9.729,238.570,9.629,238.925,9.424,239.332
2020-02-17 21:20:00,1735309.889,1749922.301,1548795.538,1587945.152,1585105.568,1541391.481,1609093.458,9.927,238.346,10.040,238.622,9.758,238.349,10.195,239.011,9.747,238.730,9.762,239.253,10.381,241.053
2020-02-17 21:30:00,1885301.110,1850046.746,1809870.874,1720217.086,1666886.660,1586694.869,1609976.266,10.801,240.019,10.509,240.645,11.024,242.199,10.093,240.456,10.222,240.435,9.659,239.269,9.684,239.066
2020-02-17 21:40:00,1879215.424,1778477.318,1733995.953,1549985.460,1560818.030,1470159.089,1447507.039,10.434,237.934,10.009,238.617,9.738,238.719,9.463,237.309,9.433,234.834,9.411,235.669,9.164,237.624
2020-02-17 21:50:00,1815618.158,1689311.799,1542933.988,1691836.756,1559562.838,1602931.480,1654547.847,10.399,238.496,10.163,239.375,9.663,239.391,10.647,239.151,10.041,240.068,10.228,240.618,10.562,241.294
2020-02-17 22:00:00,1846683.042,1839743.434,1675859.301,1727027.746,1584181.283,1442733.065,1616242.002,10.357,240.753,10.650,239.794,10.135,240.503,9.581,239.089,9.773,238.097,8.878,236.873,9.471,237.989
2020-02-17 22:10:00,1715734.348,1710963.637,1677933.731,1547247.704,1391360.127,1432625.646,1532187.324,9.790,237.412,9.839,236.213,10.164,238.893,9.658,236.849,9.210,237.282,9.817,238.520,9.896,239.051
2020-02-17 22:20:00,1710464.246,1747050.039,1808608.954,1617495.833,1627594.085,1561428.025,1650384.363,10.692,239.492,10.456,239.423,10.539,239.922,10.061,239.430,10.349,238.849,9.711,239.672,9.960,239.635
2020-02-17 22:30:00,1814919.894,1676897.601,1777462.804,1609445.916,1562203.464,1396500.082,1524674.748,10.233,238.129,9.552,238.302,9.961,237.555,9.709,237.584,9.438,235.586,9.033,235.173,9.681,237.180
2020-02-17 22:40:00,1729605.359,1610063.057,1601899.628,1585464.062,1578925.708,1413826.064,1582662.095,10.228,237.198,10.069,238.737,9.693,239.117,10.021,239.933,10.029,239.249,9.638,239.377,9.980,240.483
2020-02-17 22:50:00,1911857.107,1864241.590,1769945.775,1652344.144,1502117.542,1340977.003,1511702.881,10.993,240.061,10.771,239.782,10.340,239.267,9.950,239.397,9.275,237.281,8.983,238.367,9.131,236.039
2020-02-17 23:00:00,1758707.315,1710103.221,1524700.992,1468136.077,1410234.716,1355829.179,1449271.895,9.786,239.441,9.626,237.066,9.128,237.551,9.310,237.864,9.616,238.839,9.704,240.109,9.781,240.480
2020-02-17 23:10:00,1786832.442,1742269.344,1593926.144,1604414.870,1615820.528,1570991.585,1542369.724,10.710,239.626,10.589,242.017,10.252,240.031,10.247,241.585,10.258,241.647,9.816,242.303,9.887,241.579
2020-02-17 23:20:00,1811034.166,1760796.092,1694298.862,1569043.560,1604880.965,1392490.545,1394029.740,10.292,241.124,10.149,240.476,10.100,240.523,9.402,240.421,9.464,239.370,9.156,238.000,8.963,238.576
2020-02-17 23:30:00,1660284.885,1705092.135,1648010.384,1536487.738,1667123.056,1614014.199,1625919.196,9.719,239.385,9.964,240.764,9.984,241.159,9.852,241.457,10.434,240.881,10.646,241.930,10.420,240.823
2020-02-17 23:40:00,1880452.691,1842638.489,1845121.476,1598387.503,1647341.285,1560247.065,1599730.500,11.055,242.639,11.021,242.075,10.722,242.325,9.995,242.042,9.733,240.912,9.298,241.805,9.716,240.144
2020-02-17 23:50:00,1744123.737,1776881.044,1813381.277,1549373.581,1540672.104,1382604.490,1417216.729,9.787,241.333,9.860,241.550,10.335,239.659,9.567,238.564,9.770,239.146,9.223,240.340,9.026,241.144
2020-02-18 00:00:00,1710433.728,1621553.775,1711173.178,1713567.037,1721368.072,1576559.540,1543429.755,10.186,242.390,9.865,242.375,9.991,242.024,10.475,241.683,10.422,242.069,10.341,242.364,10.185,243.089
2020-02-18 00:10:00,1602657.447,1661347.312,1846497.770,1434100.839,1382165.721,1565172.278,1558235.834,9.917,242.814,9.738,240.950,10.922,242.358,9.325,241.080,8.958,240.714,10.049,241.224,9.988,241.897
2020-02-18 00:20:00,1571171.550,1626044.010,1797947.075,1558091.466,1411994.720,1515192.139,1476560.800,9.894,241.827,9.987,241.140,10.083,242.240,10.265,242.266,9.961,241.794,9.579,240.688,9.566,241.034
2020-02-18 00:30:00,1622187.119,1594003.482,1755969.779,1574725.315,1454644.695,1323062.358,1520263.509,10.116,241.516,9.949,240.817,10.073,241.537,9.677,240.809,9.504,241.939,9.023,240.941,9.963,240.953
2020-02-18 00:40:00,1600605.595,1698750.340,1637207.363,1400671.430,1526335.964,1407521.352,1518308.716,9.821,240.702,10.284,241.692,9.777,242.086,9.010,240.301,9.849,240.887,9.826,241.686,9.642,240.987
2020-02-18 00:50:00,1675787.855,1652459.662,1621324.408,1463026.318,1516471.452,1431544.808,1433058.664,10.194,240.183,10.107,241.137,9.843,241.860,10.148,241.463,9.779,241.154,9.368,240.846,9.284,239.924
2020-02-18 01:00:00,1535879.834,1531231.749,1490479.970,1384351.243,1450988.354,1368792.296,1453779.355,9.643,240.630,9.567,240.338,9.410,239.475,9.039,239.743,9.257,240.309,9.202,241.565,9.660,240.590
2020-02-18 01:10:00,1376971.487,1438680.753,1454893.432,1434763.561,1438879.071,1364213.388,1341692.481,9.114,239.685,9.250,240.659,9.519,241.484,9.738,238.060,9.716,240.367,9.490,240.146,9.155,239.432
2020-02-18 01:20:00,1440222.636,1408272.905,1484965.414,1433346.521,1398278.938,1308265.718,1275986.175,9.849,241.347,9.516,239.542,10.055,239.225,9.443,238.935,9.264,239.625,9.034,240.761,9.062,239.795
2020-02-18 01:30:00,1347989.710,1271376.488,1366632.311,1335301.576,1395037.658,1256668.627,1280985.746,9.038,237.410,8.937,238.917,8.905,239.136,9.167,237.401,9.462,237.500,9.155,236.991,9.172,238.808
2020-02-18 01:40:00,1246060.293,1199077.840,1217987.627,1180614.095,1380157.476,1260017.321,1232373.864,9.075,235.474,8.915,236.044,8.791,237.319,8.601,237.822,9.238,236.861,8.986,237.980,9.060,237.758
2020-02-18 01:50:00,1242074.282,1275034.673,1196989.194,1265609.456,1189215.041,1099939.300,1114144.249,9.145,235.424,9.449,236.867,9.098,237.378,9.341,236.141,8.573,234.715,8.254,236.391,8.250,238.079
2020-02-18 02:00:00,1260733.220,1233366.452,1196259.326,1149378.986,1126941.906,985328.353,1003045.083,8.889,234.088,8.638,231.847,8.914,232.346,8.522,234.213,8.656,234.019,8.276,233.714,8.264,235.410
2020-02-18 02:10:00,1151071.674,1072271.088,1210404.251,1194895.890,1087736.458,1065836.513,984881.119,8.761,233.624,8.385,232.404,8.933,233.291,9.200,233.183,8.721,231.632,8.959,233.075,8.450,235.497
2020-02-18 02:20:00,1066027.308,1044477.912,1102298.273,1086875.928,1033903.156,1069986.629,1021174.248,8.404,232.612,8.648,232.626,8.548,231.878,8.425,232.223,8.196,230.324,8.498,232.383,8.480,232.352
2020-02-18 02:30:00,1067491.654,1014514.457,956995.668,1044019.669,997460.632,1051759.676,957108.143,8.740,229.116,8.231,229.637,7.925,231.856,8.604,230.055,8.540,230.122,8.742,230.355,8.163,232.184
2020-02-18 02:40:00,1093390.944,978535.497,937714.316,1041595.499,963240.957,1036425.197,993256.373,8.771,229.223,8.396,229.034,8.223,228.384,8.490,229.876,8.158,229.035,8.516,230.450,8.499,231.140
2020-02-18 02:50:00,1009008.796,985767.568,991768.649,1089620.594,956403.888,1047365.363,1023831.118,8.285,228.497,8.465,229.349,8.589,229.374,8.897,227.418,8.321,227.061,8.614,226.601,8.509,228.205
2020-02-18 03:00:00,916308.591,992081.693,929107.151,1055893.264,968124.086,994342.819,991462.938,8.020,226.592,8.510,226.049,8.155,226.561,8.590,226.826,8.315,228.810,8.257,228.649,8.302,227.576
2020-02-18 03:10:00,921159.743,1005086.723,958864.440,1084637.845,996171.208,988260.404,918525.476,8.229,225.218,8.506,227.059,8.445,226.000,8.866,226.837,8.521,227.181,8.492,227.522,7.927,226.250
2020-02-18 03:20:00,984943.827,1027038.213,986723.606,1009874.905,949190.596,947483.735,926070.401,8.632,223.544,8.632,224.853,8.429,224.608,8.253,225.297,8.110,226.087,8.209,224.545,8.307,224.487
2020-02-18 03:30:00,1007300.577,1071342.820,1067669.795,1012105.972,917683.237,970938.875,938881.186,8.470,222.315,8.901,224.934,8.981,222.439,8.550,222.793,8.149,223.800,8.360,223.901,8.080,223.015
2020-02-18 03:40:00,1020603.631,1075022.041,1037242.970,1045824.920,939669.190,956626.537,933176.306,8.666,221.705,8.627,222.976,8.299,222.485,8.665,223.485,8.205,223.733,8.208,224.379,8.136,223.476
2020-02-18 03:50:00,1228010.554,1105513.965,1001218.704,1099637.479,1070535.439,1057658.721,967671.547,9.552,220.186,8.828,221.817,8.398,221.841,8.905,221.256,8.981,222.151,8.929,221.823,8.364,221.443
2020-02-18 04:00:00,1179624.805,1069380.093,946648.183,1020095.536,987952.794,1161190.206,1150082.293,8.709,220.369,8.579,221.861,8.201,221.651,8.104,221.760,8.113,220.147,9.033,220.005,9.206,221.633
2020-02-18 04:10:00,1192387.396,1172532.279,1094384.118,1062637.899,948485.001,1072828.004,1073494.410,8.999,218.949,9.168,218.354,9.104,218.570,8.968,221.702,8.212,221.273,8.373,222.097,8.197,220.662
2020-02-18 04:20:00,1277341.816,1224311.800,1207539.795,1148993.556,1068383.533,1200930.715,1094969.338,9.375,218.556,9.086,218.356,8.963,219.367,8.790,220.060,8.700,218.114,9.095,218.184,8.716,218.985
2020-02-18 04:30:00,1337357.354,1285630.364,1159553.168,1079621.752,1017431.520,1156424.316,1112676.012,9.404,219.409,9.355,219.580,8.810,218.918,8.571,219.370,8.308,220.945,8.845,220.298,8.331,219.888
2020-02-18 04:40:00,1372079.831,1315525.640,1223862.138,1176923.476,1129907.324,1128098.808,1056759.653,9.498,218.231,9.280,217.101,9.187,218.574,9.027,219.813,8.929,219.205,8.738,218.581,8.487,219.505
2020-02-18 04:50:00,1332540.210,1304743.546,1270469.630,1181711.794,1124227.917,1122418.225,1094183.154,9.254,218.831,9.275,218.422,9.060,217.699,8.655,219.113,8.569,217.962,8.612,217.842,8.546,218.167
2020-02-18 05:00:00,1379434.074,1356783.197,1245619.538,1160711.063,1085654.760,1058257.183,1057206.428,9.502,218.725,9.477,216.807,9.152,217.602,8.912,218.764,8.485,219.449,8.313,218.699,8.473,219.686
2020-02-18 05:10:00,1361991.820,1288421.980,1186357.432,1162335.416,1132950.612,1097666.831,998203.073,9.400,218.167,8.939,216.861,8.660,217.201,8.934,218.774,8.935,218.437,8.857,217.890,8.172,219.124
2020-02-18 05:20:00,1442290.220,1198189.033,1216838.889,1192657.119,1101796.279,1133166.333,1061880.851,9.663,217.354,8.814,217.849,8.821,216.999,8.976,218.292,8.606,217.427,8.907,217.392,8.565,218.182
2020-02-18 05:30:00,1400492.357,1207567.827,1103326.765,1088535.034,1014774.319,1098818.900,1043669.056,9.441,218.307,9.064,218.264,8.552,217.675,8.231,218.845,8.084,217.790,8.531,217.744,8.519,220.209
2020-02-18 05:40:00,1327741.986,1220695.262,1086393.989,1092315.986,927377.333,1039483.851,1086077.657,9.034,217.347,8.886,216.909,8.473,216.617,8.604,217.766,8.037,216.477,8.247,216.340,8.542,217.205
2020-02-18 05:50:00,1193211.098,1121018.585,1046890.602,1036699.489,915572.085,1012089.936,975255.174,8.634,217.965,8.744,216.673,8.567,215.670,8.556,218.272,8.149,216.953,8.332,217.396,8.014,218.757
2020-02-18 06:00:00,1206495.267,1150085.796,1095684.589,1147660.947,992298.595,1046828.137,1012441.244,9.221,217.232,8.730,217.978,8.603,216.321,8.992,217.352,8.528,216.515,8.650,217.040,8.604,217.652
2020-02-18 06:10:00,1200473.148,1064208.176,1002038.057,1062153.624,960240.690,1052998.797,997327.977,9.017,217.715,8.404,217.333,8.223,217.481,8.370,216.549,8.100,218.061,8.507,216.348,8.187,217.979
2020-02-18 06:20:00,1301661.650,1231892.647,1101555.315,1049494.443,954815.405,1072311.122,1051187.199,9.396,217.015,9.467,216.862,9.087,216.435,8.583,217.594,8.359,218.941,8.762,217.306,8.634,216.995
2020-02-18 06:30:00,1315006.397,1182318.328,1140250.902,1160099.301,1012309.919,1054459.306,1050301.653,9.258,217.628,8.540,217.269,8.537,217.214,9.060,219.177,8.393,216.569,8.369,217.159,8.200,219.152
2020-02-18 06:40:00,1231194.184,1138576.255,1104633.264,1159094.847,1009100.017,1098346.861,1033609.847,8.878,217.057,8.596,217.890,8.798,216.949,8.869,217.763,8.541,218.772,8.830,218.852,8.360,218.577
2020-02-18 06:50:00,1162391.932,1113334.257,1037575.645,1135639.076,1066733.450,1098555.742,1118716.998,8.834,217.481,8.737,217.754,8.448,216.716,8.730,218.238,8.669,218.772,8.578,219.062,8.808,219.532
2020-02-18 07:00:00,1160542.824,1223581.978,1025084.573,1118417.552,1044426.391,1083151.666,1038605.855,8.925,217.844,9.407,217.444,8.515,218.310,8.702,219.889,8.242,219.640,8.622,219.522,8.137,218.123
2020-02-18 07:10:00,1252294.319,1261794.561,1126429.708,1197496.299,1080736.619,1064750.412,1012777.340,9.418,218.765,9.278,217.461,9.076,217.926,8.993,217.924,8.643,218.030,8.614,217.662,8.457,218.776
2020-02-18 07:20:00,1306530.390,1254628.302,1090576.388,1105835.087,1088630.459,1187007.659,1040654.538,9.572,217.233,9.020,218.851,8.536,218.167,8.709,218.655,8.672,220.648,9.137,218.953,8.585,219.049
2020-02-18 07:30:00,1367214.506,1247125.042,1091392.119,1158371.633,1109730.383,1100470.617,1074121.932,9.342,218.135,8.939,217.524,8.692,218.317,9.041,219.748,8.907,218.523,8.501,219.880,8.564,220.673
2020-02-18 07:40:00,1286613.145,1262831.052,1105158.463,1132448.778,1115938.000,1112504.987,1099516.026,9.018,218.986,9.229,218.741,8.927,216.586,8.772,219.150,8.650,219.036,8.784,220.526,8.543,221.091
2020-02-18 07:50:00,1214065.061,1158104.937,1177181.588,1213762.259,1193215.972,1104794.360,1018998.118,9.053,219.984,8.792,219.261,8.871,216.505,9.168,219.795,8.945,220.894,8.473,221.304,8.193,219.454
2020-02-18 08:00:00,1443950.782,1307655.193,1194360.311,1217170.962,1069166.951,1036306.616,1071191.850,9.882,221.969,9.736,221.068,9.263,219.378,9.111,220.095,8.152,220.145,8.430,221.287,8.810,222.310
2020-02-18 08:10:00,1350442.160,1264557.351,1132505.479,1236269.559,1109253.559,1185714.258,1035370.424,9.317,220.614,8.930,222.120,8.657,219.349,9.295,222.013,9.148,220.721,9.364,221.351,8.093,222.610
2020-02-18 08:20:00,1295388.607,1061745.554,1160895.522,1225012.186,1139063.924,1098636.168,906441.240,9.179,222.198,8.249,223.610,9.214,221.980,8.974,221.665,8.655,219.247,8.258,222.147,7.933,222.978
2020-02-18 08:30:00,1198156.458,1137657.689,1107892.391,1186613.022,1090906.360,1024743.697,863690.718,8.644,222.765,9.112,222.735,8.780,221.390,9.161,221.834,8.544,221.958,8.330,222.165,7.888,224.080
2020-02-18 08:40:00,1089170.360,1119907.160,984582.253,1149275.674,1107070.719,946865.793,795523.597,8.846,222.382,8.754,223.061,8.293,221.623,8.928,222.701,9.026,222.180,8.353,223.789,7.618,224.664
2020-02-18 08:50:00,978837.345,1067074.283,1118087.534,1220190.655,1212296.558,1058321.350,808604.862,8.250,224.136,8.761,223.403,9.391,221.581,9.333,222.965,9.302,221.765,8.859,223.858,7.869,225.744
2020-02-18 09:00:00,985682.382,1017259.839,1016479.902,1101988.089,1150644.101,1096038.245,828199.442,8.589,224.709,8.496,227.484,8.307,224.341,8.557,223.215,8.881,221.022,8.923,222.949,8.139,225.517
2020-02-18 09:10:00,1072814.723,867119.152,872970.203,1063794.119,1205205.344,1194860.611,900128.756,8.998,222.945,7.911,225.521,8.038,223.663,8.795,225.061,9.246,222.778,9.299,224.362,8.500,227.007
2020-02-18 09:20:00,1096755.816,920174.224,1033156.820,1220142.004,1248995.112,1173206.007,889365.814,8.841,224.849,8.844,224.444,9.181,222.734,9.662,224.951,9.282,224.355,8.949,225.231,8.072,226.625
2020-02-18 09:30:00,1128021.174,1117155.370,1280147.239,1372201.527,1206405.372,1093422.031,861021.315,8.951,225.989,9.125,226.387,9.982,224.689,9.888,227.724,9.088,226.858,8.391,227.108,8.026,228.396
2020-02-18 09:40:00,1283793.775,1294598.505,1334086.000,1272732.882,974805.690,924879.044,859046.713,9.816,226.577,9.709,228.089,9.305,227.340,8.935,230.214,8.090,229.041,8.360,230.383,8.433,231.383
2020-02-18 09:50:00,1344462.516,1205331.347,1217541.605,1312341.375,1200999.255,1138781.730,933640.034,9.543,232.282,8.401,233.311,8.975,228.790,9.636,228.813,9.705,228.546,9.306,230.937,8.330,231.994
2020-02-18 10:00:00,1229491.456,1047749.282,1134532.098,1293917.244,1365973.076,1457258.414,1171338.363,9.056,232.372,8.888,230.142,8.993,230.695,9.136,233.940,9.449,231.625,10.160,232.388,9.275,233.939
2020-02-18 10:10:00,1418708.321,1218869.913,1084739.381,1028546.495,1188687.397,1427814.704,1277740.733,10.031,233.646,9.468,234.577,8.480,235.373,8.267,236.182,9.078,232.887,9.986,234.272,9.777,235.628
2020-02-18 10:20:00,1558645.502,1336100.444,1066808.249,1038988.297,1320564.691,1336560.055,1137675.949,10.481,235.448,9.656,234.750,8.793,237.095,8.623,236.121,9.542,233.686,8.978,237.348,8.407,234.658
2020-02-18 10:30:00,1609367.383,1494276.409,1658027.923,1228847.353,1144367.867,1412922.638,1301688.907,10.050,233.789,10.231,237.445,11.210,238.508,9.709,240.714,8.540,235.054,10.219,235.525,9.860,237.792
2020-02-18 10:40:00,1616126.418,1770151.226,1583785.096,1082143.512,1215553.561,1569038.348,1471626.481,10.181,237.902,10.164,239.415,9.119,242.456,8.398,239.468,9.427,235.853,9.870,236.960,9.831,236.999
2020-02-18 10:50:00,1777579.809,1844510.003,1593415.587,1046770.360,1346106.566,1639822.126,1500179.896,10.668,233.261,10.810,236.018,9.991,236.753,8.627,234.900,10.117,234.423,10.521,236.369,9.987,238.105
2020-02-18 11:00:00,1879317.110,1697874.894,1367921.781,1290332.406,1462576.466,1400723.018,1333011.884,10.633,237.948,10.151,238.288,9.431,237.436,9.779,238.469,9.398,238.583,8.649,238.448,8.905,233.617
2020-02-18 11:10:00,1671988.797,1538181.364,1504702.395,1406287.865,1304027.663,1299674.972,1579601.086,9.637,237.164,9.327,233.712,9.823,234.164,9.682,234.778,8.762,233.217,9.497,232.931,10.725,235.683
2020-02-18 11:20:00,1472029.656,1535201.923,1388244.700,1232720.716,1331575.250,1427574.885,1773134.506,9.874,233.147,10.420,238.312,9.507,241.443,8.870,242.336,9.611,240.117,9.710,235.921,10.744,233.203
2020-02-18 11:30:00,1636475.161,1739458.920,1382415.103,1095866.719,1296660.263,1709274.149,1924933.162,10.466,234.079,10.497,238.170,9.323,239.903,8.571,236.730,9.587,232.510,10.940,235.511,10.675,241.422
2020-02-18 11:40:00,1611859.802,1680756.096,1434162.708,1174987.630,1287132.238,1308565.214,1483136.979,9.583,237.649,10.173,236.563,10.159,239.798,9.632,243.963,9.275,248.189,7.799,240.847,8.837,237.259
2020-02-18 11:50:00,1247982.706,1627269.566,1492132.899,1261911.154,1137081.640,1145171.523,1505382.073,8.683,234.440,9.793,234.212,9.632,238.300,8.535,236.977,8.490,235.054,9.197,235.888,10.278,233.452
2020-02-18 12:00:00,1261431.155,1483038.312,1361554.245,1307175.046,1224519.587,1227445.045,1572220.480,9.135,241.249,9.447,240.939,9.128,239.629,9.843,242.249,9.733,242.561,9.479,244.121,10.080,245.440
2020-02-18 12:10:00,1290440.040,1851370.690,1619584.316,1264677.788,1128269.619,1325222.618,1551625.798,9.930,244.041,11.473,245.312,10.339,248.187,8.565,244.151,8.068,241.075,9.224,242.151,9.345,242.582
2020-02-18 12:20:00,1715723.341,1695724.958,1240167.338,1223184.812,1104068.993,1234882.751,1466126.037,10.702,243.630,9.540,244.884,8.366,239.761,9.596,240.002,9.178,240.501,9.151,237.185,10.112,237.237
2020-02-18 12:30:00,1452683.157,1665676.294,1429536.582,1508816.172,1190207.215,1185823.302,1741937.354,9.144,236.054,10.430,237.329,10.643,239.344,10.617,244.333,9.363,245.929,8.396,241.035,10.717,242.609
2020-02-18 12:40:00,1505168.066,1767738.361,1788760.920,1913119.225,1687061.462,1166488.515,1539915.336,10.067,246.396,10.503,237.907,11.097,238.778,11.583,242.207,11.229,246.343,9.198,250.123,8.786,246.456
2020-02-18 12:50:00,1577045.289,1776230.544,1784659.185,1923630.578,1782709.407,1263827.167,1064901.200,10.106,247.475,10.624,244.525,10.145,246.796,10.168,241.436,10.256,241.592,9.427,244.327,8.077,245.738
